,interArrivalTime,maximumWaitingTime,RealServiceTime,RealSolvable,PredictedServiceTime,PredictedSolvable,ArrivalTime,MIPAttended,Stopped,MIPnotScheduled,MIPRunTime,QueuedInstances,TimeServiceBegins,TimeServiceEnds,WaitingTimeInQueue,TimeInstanceInSystem,IdleTimeOfServer,VM,Attended,Solved
0,1,576,1.0,True,1.0,True,1.0,-1,0,0,0.0,0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0
1,6,727,1.0,True,1.0,True,7.0,-1,0,0,0.0,0,7.0,8.0,0.0,1.0,7.0,1.0,1.0,1.0
2,30,746,1.0,True,1.0,True,37.0,-1,0,0,0.0,0,37.0,38.0,0.0,1.0,37.0,2.0,1.0,1.0
3,2,691,1.0,True,1.0,True,39.0,-1,0,0,0.0,0,39.0,40.0,0.0,1.0,39.0,3.0,1.0,1.0
4,5,617,1.0,True,1.0,True,44.0,-1,0,0,0.0,0,44.0,45.0,0.0,1.0,42.0,0.0,1.0,1.0
5,10,595,1.0,True,1.0,True,54.0,-1,0,0,0.0,0,54.0,55.0,0.0,1.0,46.0,1.0,1.0,1.0
6,31,631,593.0,True,593.0,True,85.0,-1,0,0,0.0,0,85.0,678.0,0.0,593.0,47.0,2.0,1.0,1.0
7,31,532,1.0,True,1.0,True,116.0,-1,0,0,0.0,0,116.0,117.0,0.0,1.0,76.0,3.0,1.0,1.0
8,6,688,1.0,True,1.0,True,122.0,-1,0,0,0.0,0,122.0,123.0,0.0,1.0,77.0,0.0,1.0,1.0
9,3,745,1.0,True,1.0,True,125.0,-1,0,0,0.0,0,125.0,126.0,0.0,1.0,70.0,1.0,1.0,1.0
10,30,722,1.0,True,1.0,True,155.0,-1,0,0,0.0,0,155.0,156.0,0.0,1.0,38.0,3.0,1.0,1.0
11,2,596,1.0,True,1.0,True,157.0,-1,0,0,0.0,0,157.0,158.0,0.0,1.0,34.0,0.0,1.0,1.0
12,23,540,1.0,True,1.0,True,180.0,-1,0,0,0.0,0,180.0,181.0,0.0,1.0,54.0,1.0,1.0,1.0
13,18,586,1.0,True,1.0,True,198.0,-1,0,0,0.0,0,198.0,199.0,0.0,1.0,42.0,3.0,1.0,1.0
14,28,683,1.0,True,1.0,True,226.0,-1,0,0,0.0,0,226.0,227.0,0.0,1.0,68.0,0.0,1.0,1.0
15,15,576,1.0,True,1.0,True,241.0,-1,0,0,0.0,0,241.0,242.0,0.0,1.0,60.0,1.0,1.0,1.0
16,10,689,1.0,True,1.0,True,251.0,-1,0,0,0.0,0,251.0,252.0,0.0,1.0,52.0,3.0,1.0,1.0
17,28,571,1.0,True,1.0,True,279.0,-1,0,0,0.0,0,279.0,280.0,0.0,1.0,52.0,0.0,1.0,1.0
18,24,675,1.0,True,1.0,True,303.0,-1,0,0,0.0,0,303.0,304.0,0.0,1.0,61.0,1.0,1.0,1.0
19,23,588,1.0,True,1.0,True,326.0,-1,0,0,0.0,0,326.0,327.0,0.0,1.0,74.0,3.0,1.0,1.0
20,17,607,216.0,True,216.0,True,343.0,-1,0,0,0.0,0,343.0,559.0,0.0,216.0,63.0,0.0,1.0,1.0
21,19,644,7.0,True,7.0,True,362.0,-1,0,0,0.0,0,362.0,369.0,0.0,7.0,58.0,1.0,1.0,1.0
22,10,617,3312.0,True,3312.0,True,372.0,-1,0,0,0.0,0,372.0,3684.0,0.0,3312.0,45.0,3.0,1.0,1.0
23,12,747,42.0,True,42.0,True,384.0,-1,0,0,0.0,0,384.0,426.0,0.0,42.0,15.0,1.0,1.0,1.0
24,14,626,3598.0,False,3598.0,False,398.0,0,0,1,0.02,2,427.0,427.0,29.0,29.0,0.0,1.0,0.0,0.0
25,11,735,3598.0,False,3598.0,False,409.0,0,0,1,0.0,1,428.0,428.0,19.0,19.0,0.0,1.0,0.0,0.0
26,18,707,3598.0,False,3598.0,False,427.0,-1,0,0,0.0,1,429.0,4027.0,2.0,3600.0,0.0,1.0,1.0,0.0
31,8,660,75.0,True,75.0,True,481.0,1,0,0,0.19,4,560.0,635.0,79.0,154.0,0.0,0.0,1.0,1.0
32,24,688,190.0,True,190.0,True,505.0,1,0,0,0.14,4,636.0,826.0,131.0,321.0,0.0,0.0,1.0,1.0
38,28,747,16.0,True,16.0,True,644.0,1,0,0,0.11,4,679.0,695.0,35.0,51.0,0.0,2.0,1.0,1.0
29,8,640,82.0,True,82.0,True,461.0,1,0,0,0.0,3,696.0,778.0,235.0,317.0,0.0,2.0,1.0,1.0
39,24,740,1.0,True,1.0,True,668.0,1,0,0,0.0,2,779.0,780.0,111.0,112.0,0.0,2.0,1.0,1.0
40,5,623,1.0,True,1.0,True,673.0,1,0,0,0.0,1,781.0,782.0,108.0,109.0,0.0,2.0,1.0,1.0
36,30,745,1.0,True,1.0,True,614.0,1,0,0,0.17,4,783.0,784.0,169.0,170.0,0.0,2.0,1.0,1.0
43,4,698,1.0,True,1.0,True,694.0,1,0,0,0.0,3,785.0,786.0,91.0,92.0,0.0,2.0,1.0,1.0
37,2,718,1.0,True,1.0,True,616.0,1,0,0,0.0,2,787.0,788.0,171.0,172.0,0.0,2.0,1.0,1.0
47,16,630,1.0,True,1.0,True,774.0,1,0,0,0.0,1,789.0,790.0,15.0,16.0,0.0,2.0,1.0,1.0
44,29,735,1.0,True,1.0,True,723.0,1,0,0,0.24,4,791.0,792.0,68.0,69.0,0.0,2.0,1.0,1.0
33,30,510,512.0,True,512.0,True,535.0,1,0,0,0.0,3,793.0,1305.0,258.0,770.0,0.0,2.0,1.0,1.0
50,15,624,1.0,True,1.0,True,825.0,1,0,0,0.12,4,827.0,828.0,2.0,3.0,0.0,0.0,1.0,1.0
30,12,698,87.0,True,87.0,True,473.0,1,0,0,0.0,3,829.0,916.0,356.0,443.0,0.0,0.0,1.0,1.0
54,6,594,1.0,True,1.0,True,881.0,1,0,0,0.16,4,917.0,918.0,36.0,37.0,0.0,0.0,1.0,1.0
51,20,620,1.0,True,1.0,True,845.0,1,0,0,0.0,3,919.0,920.0,74.0,75.0,0.0,0.0,1.0,1.0
55,3,538,1.0,True,1.0,True,884.0,1,0,0,0.0,2,921.0,922.0,37.0,38.0,0.0,0.0,1.0,1.0
53,12,711,1.0,True,1.0,True,875.0,1,0,0,0.0,1,923.0,924.0,48.0,49.0,0.0,0.0,1.0,1.0
48,24,584,49.0,True,49.0,True,798.0,1,0,0,0.15,4,925.0,974.0,127.0,176.0,0.0,0.0,1.0,1.0
58,9,501,1.0,True,1.0,True,935.0,1,0,0,0.23,4,975.0,976.0,40.0,41.0,0.0,0.0,1.0,1.0
59,6,696,1.0,True,1.0,True,941.0,1,0,0,0.0,3,977.0,978.0,36.0,37.0,0.0,0.0,1.0,1.0
57,20,734,1.0,True,1.0,True,926.0,1,0,0,0.0,2,979.0,980.0,53.0,54.0,0.0,0.0,1.0,1.0
28,7,527,3598.0,False,3598.0,False,453.0,-1,0,0,0.0,2,981.0,981.0,528.0,528.0,0.0,0.0,0.0,0.0
61,13,718,1.0,True,1.0,True,957.0,1,0,0,0.0,1,981.0,982.0,24.0,25.0,0.0,0.0,1.0,1.0
60,3,725,1.0,True,1.0,True,944.0,1,0,0,0.13,4,983.0,984.0,39.0,40.0,0.0,0.0,1.0,1.0
52,18,633,1.0,True,1.0,True,863.0,1,0,0,0.0,3,985.0,986.0,122.0,123.0,0.0,0.0,1.0,1.0
56,22,505,286.0,True,286.0,True,906.0,1,0,0,0.0,2,987.0,1273.0,81.0,367.0,0.0,0.0,1.0,1.0
27,19,621,3598.0,False,3598.0,False,446.0,-1,0,0,0.0,4,1274.0,1274.0,828.0,828.0,0.0,0.0,0.0,0.0
34,25,535,1400.0,True,1400.0,True,560.0,-1,0,0,0.0,10,1274.0,1274.0,714.0,714.0,0.0,0.0,0.0,0.0
74,6,542,3.0,True,3.0,True,1163.0,1,0,0,0.32,4,1274.0,1277.0,111.0,114.0,0.0,0.0,1.0,1.0
46,6,519,3598.0,False,3598.0,False,758.0,-1,0,0,0.0,5,1278.0,1278.0,520.0,520.0,0.0,0.0,0.0,0.0
78,13,513,2.0,True,2.0,True,1223.0,1,0,0,0.0,3,1278.0,1280.0,55.0,57.0,0.0,0.0,1.0,1.0
63,28,596,3.0,True,3.0,True,991.0,1,0,0,0.0,2,1281.0,1284.0,290.0,293.0,0.0,0.0,1.0,1.0
73,12,627,1.0,True,1.0,True,1157.0,1,0,0,0.0,1,1285.0,1286.0,128.0,129.0,0.0,0.0,1.0,1.0
71,25,652,5.0,True,5.0,True,1144.0,1,0,0,0.3,4,1287.0,1292.0,143.0,148.0,0.0,0.0,1.0,1.0
79,25,684,5.0,True,5.0,True,1248.0,1,0,0,0.0,3,1293.0,1298.0,45.0,50.0,0.0,0.0,1.0,1.0
66,15,596,6.0,True,6.0,True,1039.0,1,0,0,0.0,2,1299.0,1305.0,260.0,266.0,0.0,0.0,1.0,1.0
35,24,718,3134.0,True,3134.0,True,584.0,-1,0,0,0.0,6,1306.0,1306.0,722.0,722.0,0.0,0.0,0.0,0.0
80,31,707,4.0,True,4.0,True,1279.0,1,0,0,0.0,1,1306.0,1310.0,27.0,31.0,0.0,0.0,1.0,1.0
64,20,631,7.0,True,7.0,True,1011.0,1,0,0,0.19,4,1306.0,1313.0,295.0,302.0,0.0,2.0,1.0,1.0
67,28,513,11.0,True,11.0,True,1067.0,1,0,0,0.0,3,1311.0,1322.0,244.0,255.0,0.0,0.0,1.0,1.0
81,10,630,10.0,True,10.0,True,1289.0,1,0,0,0.0,2,1314.0,1324.0,25.0,35.0,0.0,2.0,1.0,1.0
75,11,563,14.0,True,14.0,True,1174.0,1,0,0,0.0,1,1323.0,1337.0,149.0,163.0,0.0,0.0,1.0,1.0
69,28,681,22.0,True,22.0,True,1112.0,1,0,0,0.21,4,1325.0,1347.0,213.0,235.0,0.0,2.0,1.0,1.0
65,13,596,42.0,True,42.0,True,1024.0,1,0,0,0.0,3,1338.0,1380.0,314.0,356.0,0.0,0.0,1.0,1.0
70,7,603,37.0,True,37.0,True,1119.0,1,0,0,0.0,2,1348.0,1385.0,229.0,266.0,0.0,2.0,1.0,1.0
45,29,617,3598.0,False,3598.0,False,752.0,-1,0,0,0.0,3,1381.0,1381.0,629.0,629.0,0.0,0.0,0.0,0.0
83,19,596,85.0,True,85.0,True,1327.0,1,0,0,0.13,4,1381.0,1466.0,54.0,139.0,0.0,0.0,1.0,1.0
41,1,739,275.0,True,275.0,True,674.0,1,0,0,0.1,4,1386.0,1661.0,712.0,987.0,0.0,2.0,1.0,1.0
42,16,720,3598.0,False,3598.0,False,690.0,-1,0,0,0.0,3,1467.0,1467.0,777.0,777.0,0.0,0.0,0.0,0.0
88,24,508,3.0,True,3.0,True,1438.0,1,0,0,0.14,4,1467.0,1470.0,29.0,32.0,0.0,0.0,1.0,1.0
90,8,624,1.0,True,1.0,True,1468.0,1,0,0,0.17,4,1471.0,1472.0,3.0,4.0,0.0,0.0,1.0,1.0
76,13,585,36.0,True,36.0,True,1187.0,1,0,0,0.0,3,1473.0,1509.0,286.0,322.0,0.0,0.0,1.0,1.0
84,19,617,154.0,True,154.0,True,1346.0,1,0,0,0.0,2,1510.0,1664.0,164.0,318.0,0.0,0.0,1.0,1.0
49,12,741,3598.0,False,3598.0,False,810.0,-1,0,0,0.0,2,1662.0,1662.0,852.0,852.0,0.0,2.0,0.0,0.0
85,26,667,1.0,True,1.0,True,1372.0,1,0,0,0.0,1,1662.0,1663.0,290.0,291.0,0.0,2.0,1.0,1.0
95,13,606,1.0,True,1.0,True,1555.0,1,0,0,0.19,4,1664.0,1665.0,109.0,110.0,0.0,2.0,1.0,1.0
91,18,707,1.0,True,1.0,True,1486.0,1,0,0,0.0,3,1665.0,1666.0,179.0,180.0,0.0,0.0,1.0,1.0
99,12,514,1.0,True,1.0,True,1635.0,1,0,0,0.0,2,1666.0,1667.0,31.0,32.0,0.0,2.0,1.0,1.0
94,27,683,1.0,True,1.0,True,1542.0,1,0,0,0.0,1,1667.0,1668.0,125.0,126.0,0.0,0.0,1.0,1.0
96,26,566,1.0,True,1.0,True,1581.0,1,0,0,0.13,4,1668.0,1669.0,87.0,88.0,0.0,2.0,1.0,1.0
86,15,663,3.0,True,3.0,True,1387.0,1,0,0,0.0,3,1669.0,1672.0,282.0,285.0,0.0,0.0,1.0,1.0
62,6,706,3598.0,False,3598.0,False,963.0,-1,0,0,0.0,1,1670.0,1670.0,707.0,707.0,0.0,2.0,0.0,0.0
92,28,563,1.0,True,1.0,True,1514.0,1,0,0,0.0,2,1670.0,1671.0,156.0,157.0,0.0,2.0,1.0,1.0
93,1,578,1.0,True,1.0,True,1515.0,1,0,0,0.0,1,1672.0,1673.0,157.0,158.0,0.0,2.0,1.0,1.0
102,1,566,1.0,True,1.0,True,1671.0,1,0,0,0.19,4,1673.0,1674.0,2.0,3.0,0.0,0.0,1.0,1.0
101,4,532,1.0,True,1.0,True,1670.0,1,0,0,0.0,3,1674.0,1675.0,4.0,5.0,0.0,2.0,1.0,1.0
97,15,686,7.0,True,7.0,True,1596.0,1,0,0,0.0,2,1675.0,1682.0,79.0,86.0,0.0,0.0,1.0,1.0
87,27,618,32.0,True,32.0,True,1414.0,1,0,0,0.19,4,1676.0,1708.0,262.0,294.0,0.0,2.0,1.0,1.0
68,17,596,1507.0,True,1507.0,True,1084.0,-1,0,0,0.0,5,1683.0,1683.0,599.0,599.0,0.0,0.0,0.0,0.0
104,1,738,35.0,True,35.0,True,1676.0,1,0,0,0.21,4,1683.0,1718.0,7.0,42.0,0.0,0.0,1.0,1.0
77,23,749,62.0,True,62.0,True,1210.0,1,0,0,0.0,3,1709.0,1771.0,499.0,561.0,0.0,2.0,1.0,1.0
100,31,625,17.0,True,17.0,True,1666.0,1,0,0,0.0,2,1719.0,1736.0,53.0,70.0,0.0,0.0,1.0,1.0
72,1,575,3598.0,False,3598.0,False,1145.0,-1,0,0,0.0,3,1737.0,1737.0,592.0,592.0,0.0,0.0,0.0,0.0
103,4,711,1.0,True,1.0,True,1675.0,1,0,0,0.0,1,1737.0,1738.0,62.0,63.0,0.0,0.0,1.0,1.0
106,3,527,1.0,True,1.0,True,1686.0,1,0,0,0.16,4,1739.0,1740.0,53.0,54.0,0.0,0.0,1.0,1.0
105,7,504,24.0,True,24.0,True,1683.0,1,0,0,0.0,3,1741.0,1765.0,58.0,82.0,0.0,0.0,1.0,1.0
98,27,690,70.0,True,70.0,True,1623.0,1,0,0,0.12,4,1766.0,1836.0,143.0,213.0,0.0,0.0,1.0,1.0
107,18,588,70.0,True,70.0,True,1704.0,1,0,0,0.0,3,1772.0,1842.0,68.0,138.0,0.0,2.0,1.0,1.0
114,31,700,1.0,True,1.0,True,1832.0,1,0,0,0.13,4,1837.0,1838.0,5.0,6.0,0.0,0.0,1.0,1.0
113,12,681,1.0,True,1.0,True,1801.0,1,0,0,0.0,3,1839.0,1840.0,38.0,39.0,0.0,0.0,1.0,1.0
110,13,661,31.0,True,31.0,True,1774.0,1,0,0,0.0,2,1841.0,1872.0,67.0,98.0,0.0,0.0,1.0,1.0
112,9,515,1.0,True,1.0,True,1789.0,1,0,0,0.0,1,1843.0,1844.0,54.0,55.0,0.0,2.0,1.0,1.0
82,19,536,3598.0,False,3598.0,False,1308.0,-1,0,0,0.0,1,1845.0,1845.0,537.0,537.0,0.0,2.0,0.0,0.0
109,29,682,1.0,True,1.0,True,1761.0,1,0,0,0.1,4,1845.0,1846.0,84.0,85.0,0.0,2.0,1.0,1.0
89,22,731,1726.0,True,1726.0,True,1460.0,1,1,0,0.0,3,1847.0,1886.0,387.0,426.0,0.0,2.0,1.0,0.0
115,23,712,1.0,True,1.0,True,1855.0,1,0,0,0.05,3,1873.0,1874.0,18.0,19.0,0.0,0.0,1.0,1.0
111,6,645,3598.0,False,3598.0,False,1780.0,0,0,2,0.0,2,1875.0,1875.0,95.0,95.0,0.0,0.0,0.0,0.0
108,28,521,3598.0,False,3598.0,False,1732.0,0,0,2,0.0,1,1876.0,1876.0,144.0,144.0,0.0,0.0,0.0,0.0
116,22,656,1.0,True,1.0,True,1877.0,-1,0,0,0.0,0,1877.0,1878.0,0.0,1.0,1.0,0.0,1.0,1.0
117,2,594,3598.0,False,3598.0,False,1879.0,-1,0,0,0.0,0,1879.0,5477.0,0.0,3598.0,1.0,0.0,1.0,0.0
118,1,534,1.0,True,1.0,True,1880.0,-1,0,0,0.0,0,1887.0,1888.0,7.0,8.0,0.0,2.0,1.0,1.0
119,6,635,1.0,True,1.0,True,1886.0,-1,0,0,0.0,1,1889.0,1890.0,3.0,4.0,0.0,2.0,1.0,1.0
120,28,741,1.0,True,1.0,True,1914.0,-1,0,0,0.0,0,1914.0,1915.0,0.0,1.0,24.0,2.0,1.0,1.0
121,9,687,1.0,True,1.0,True,1923.0,-1,0,0,0.0,0,1923.0,1924.0,0.0,1.0,8.0,2.0,1.0,1.0
122,19,674,7.0,True,7.0,True,1942.0,-1,0,0,0.0,0,1942.0,1949.0,0.0,7.0,18.0,2.0,1.0,1.0
123,26,664,3.0,True,3.0,True,1968.0,-1,0,0,0.0,0,1968.0,1971.0,0.0,3.0,19.0,2.0,1.0,1.0
124,31,523,1493.0,True,1493.0,True,1999.0,-1,1,0,0.0,0,1999.0,2060.0,0.0,61.0,28.0,2.0,1.0,0.0
128,6,627,1.0,True,1.0,True,2060.0,-1,0,0,0.0,0,2061.0,2062.0,1.0,2.0,0.0,2.0,1.0,1.0
126,8,705,4.0,True,4.0,True,2028.0,1,0,0,0.06,3,2063.0,2067.0,35.0,39.0,0.0,2.0,1.0,1.0
127,26,671,3598.0,False,3598.0,False,2054.0,0,0,1,0.0,2,2068.0,2068.0,14.0,14.0,0.0,2.0,0.0,0.0
125,21,716,3598.0,False,3598.0,False,2020.0,0,0,1,0.0,1,2069.0,2069.0,49.0,49.0,0.0,2.0,0.0,0.0
129,14,668,1.0,True,1.0,True,2074.0,-1,0,0,0.0,0,2074.0,2075.0,0.0,1.0,5.0,2.0,1.0,1.0
130,19,668,1.0,True,1.0,True,2093.0,-1,0,0,0.0,0,2093.0,2094.0,0.0,1.0,18.0,2.0,1.0,1.0
131,21,650,1.0,True,1.0,True,2114.0,-1,0,0,0.0,0,2114.0,2115.0,0.0,1.0,20.0,2.0,1.0,1.0
132,9,523,52.0,True,52.0,True,2123.0,-1,0,0,0.0,0,2123.0,2175.0,0.0,52.0,8.0,2.0,1.0,1.0
135,6,526,2.0,True,2.0,True,2160.0,1,0,0,0.04,3,2176.0,2178.0,16.0,18.0,0.0,2.0,1.0,1.0
133,12,515,235.0,True,235.0,True,2135.0,1,0,0,0.0,2,2179.0,2414.0,44.0,279.0,0.0,2.0,1.0,1.0
144,15,580,1.0,True,1.0,True,2295.0,1,0,0,0.12,4,2415.0,2416.0,120.0,121.0,0.0,2.0,1.0,1.0
149,14,640,1.0,True,1.0,True,2370.0,1,0,0,0.0,3,2417.0,2418.0,47.0,48.0,0.0,2.0,1.0,1.0
137,23,628,1.0,True,1.0,True,2212.0,1,0,0,0.0,2,2419.0,2420.0,207.0,208.0,0.0,2.0,1.0,1.0
152,19,630,1.0,True,1.0,True,2407.0,1,0,0,0.0,1,2421.0,2422.0,14.0,15.0,0.0,2.0,1.0,1.0
138,6,646,2.0,True,2.0,True,2218.0,1,0,0,0.13,4,2423.0,2425.0,205.0,207.0,0.0,2.0,1.0,1.0
139,10,732,2.0,True,2.0,True,2228.0,1,0,0,0.0,3,2426.0,2428.0,198.0,200.0,0.0,2.0,1.0,1.0
134,19,658,6.0,True,6.0,True,2154.0,1,0,0,0.0,2,2429.0,2435.0,275.0,281.0,0.0,2.0,1.0,1.0
142,7,717,3.0,True,3.0,True,2278.0,1,0,0,0.0,1,2436.0,2439.0,158.0,161.0,0.0,2.0,1.0,1.0
147,22,710,90.0,True,90.0,True,2355.0,1,0,0,0.2,4,2440.0,2530.0,85.0,175.0,0.0,2.0,1.0,1.0
145,26,713,132.0,True,132.0,True,2321.0,1,0,0,0.16,4,2531.0,2663.0,210.0,342.0,0.0,2.0,1.0,1.0
168,8,593,2.0,True,2.0,True,2618.0,1,0,0,0.12,4,2664.0,2666.0,46.0,48.0,0.0,2.0,1.0,1.0
171,23,554,1.0,True,1.0,True,2664.0,1,0,0,0.14,4,2667.0,2668.0,3.0,4.0,0.0,2.0,1.0,1.0
162,20,710,1.0,True,1.0,True,2549.0,1,0,0,0.16,4,2669.0,2670.0,120.0,121.0,0.0,2.0,1.0,1.0
172,1,571,25.0,True,25.0,True,2665.0,1,0,0,0.0,3,2671.0,2696.0,6.0,31.0,0.0,2.0,1.0,1.0
163,16,696,8.0,True,8.0,True,2565.0,1,0,0,0.0,2,2697.0,2705.0,132.0,140.0,0.0,2.0,1.0,1.0
164,3,666,2.0,True,2.0,True,2568.0,1,0,0,0.0,1,2706.0,2708.0,138.0,140.0,0.0,2.0,1.0,1.0
160,23,567,22.0,True,22.0,True,2523.0,1,0,0,0.14,4,2709.0,2731.0,186.0,208.0,0.0,2.0,1.0,1.0
143,2,644,99.0,True,99.0,True,2280.0,1,0,0,0.14,4,2732.0,2831.0,452.0,551.0,0.0,2.0,1.0,1.0
136,29,616,310.0,True,310.0,True,2189.0,-1,0,0,0.0,21,2832.0,2832.0,643.0,643.0,0.0,2.0,0.0,0.0
154,16,708,10.0,True,10.0,True,2439.0,1,0,0,0.17,4,2832.0,2842.0,393.0,403.0,0.0,2.0,1.0,1.0
170,4,500,191.0,True,191.0,True,2641.0,1,0,0,0.11,4,2843.0,3034.0,202.0,393.0,0.0,2.0,1.0,1.0
140,13,670,1017.0,True,1017.0,True,2241.0,-1,0,0,0.0,20,3035.0,3035.0,794.0,794.0,0.0,2.0,0.0,0.0
141,30,625,2577.0,True,2577.0,True,2271.0,-1,0,0,0.0,15,3035.0,3035.0,764.0,764.0,0.0,2.0,0.0,0.0
150,9,560,1469.0,True,1469.0,True,2379.0,-1,0,0,0.0,19,3035.0,3035.0,656.0,656.0,0.0,2.0,0.0,0.0
151,9,561,2637.0,True,2637.0,True,2388.0,-1,0,0,0.0,14,3035.0,3035.0,647.0,647.0,0.0,2.0,0.0,0.0
155,27,553,2799.0,True,2799.0,True,2466.0,-1,0,0,0.0,13,3035.0,3035.0,569.0,569.0,0.0,2.0,0.0,0.0
185,17,524,1.0,True,1.0,True,2883.0,1,0,0,0.16,4,3035.0,3036.0,152.0,153.0,0.0,2.0,1.0,1.0
186,10,620,1.0,True,1.0,True,2893.0,1,0,0,0.0,3,3037.0,3038.0,144.0,145.0,0.0,2.0,1.0,1.0
187,4,740,1.0,True,1.0,True,2897.0,1,0,0,0.0,2,3039.0,3040.0,142.0,143.0,0.0,2.0,1.0,1.0
156,1,696,2.0,True,2.0,True,2467.0,1,0,0,0.0,1,3041.0,3043.0,574.0,576.0,0.0,2.0,1.0,1.0
193,15,625,5.0,True,5.0,True,2987.0,1,0,0,0.15,4,3044.0,3049.0,57.0,62.0,0.0,2.0,1.0,1.0
195,30,557,4.0,True,4.0,True,3037.0,1,0,0,0.0,3,3050.0,3054.0,13.0,17.0,0.0,2.0,1.0,1.0
148,1,698,3598.0,False,3598.0,False,2356.0,-1,0,0,0.0,3,3055.0,3055.0,699.0,699.0,0.0,2.0,0.0,0.0
176,2,583,2.0,True,2.0,True,2724.0,1,0,0,0.0,2,3055.0,3057.0,331.0,333.0,0.0,2.0,1.0,1.0
192,10,622,5.0,True,5.0,True,2972.0,1,0,0,0.0,1,3058.0,3063.0,86.0,91.0,0.0,2.0,1.0,1.0
179,6,711,8.0,True,8.0,True,2769.0,1,0,0,0.12,4,3064.0,3072.0,295.0,303.0,0.0,2.0,1.0,1.0
191,14,503,151.0,True,151.0,True,2962.0,1,0,0,0.08,4,3073.0,3224.0,111.0,262.0,0.0,2.0,1.0,1.0
146,12,740,45.0,True,45.0,True,2333.0,1,0,0,0.0,13,3225.0,3225.0,892.0,892.0,0.0,2.0,0.0,0.0
153,16,709,244.0,True,244.0,True,2423.0,1,0,0,0.0,23,3225.0,3225.0,802.0,802.0,0.0,2.0,0.0,0.0
159,1,718,3170.0,True,3170.0,True,2500.0,-1,0,0,0.0,9,3225.0,3225.0,725.0,725.0,0.0,2.0,0.0,0.0
161,6,644,3598.0,False,3598.0,False,2529.0,-1,0,0,0.0,7,3225.0,3225.0,696.0,696.0,0.0,2.0,0.0,0.0
167,5,562,1582.0,True,1582.0,True,2610.0,-1,0,0,0.0,16,3225.0,3225.0,615.0,615.0,0.0,2.0,0.0,0.0
177,26,559,67.0,True,67.0,True,2750.0,1,0,0,0.0,3,3225.0,3292.0,475.0,542.0,0.0,2.0,1.0,1.0
157,13,747,657.0,True,657.0,True,2480.0,-1,0,0,0.0,15,3293.0,3293.0,813.0,813.0,0.0,2.0,0.0,0.0
158,19,728,503.0,True,503.0,True,2499.0,-1,0,0,0.0,17,3293.0,3293.0,794.0,794.0,0.0,2.0,0.0,0.0
178,13,510,987.0,True,987.0,True,2763.0,-1,0,0,0.0,14,3293.0,3293.0,530.0,530.0,0.0,2.0,0.0,0.0
180,18,503,3098.0,True,3098.0,True,2787.0,-1,0,0,0.0,11,3293.0,3293.0,506.0,506.0,0.0,2.0,0.0,0.0
190,25,632,47.0,True,47.0,True,2948.0,1,0,0,0.0,2,3293.0,3340.0,345.0,392.0,0.0,2.0,1.0,1.0
165,29,717,3373.0,True,3373.0,True,2597.0,-1,0,0,0.0,11,3341.0,3341.0,744.0,744.0,0.0,2.0,0.0,0.0
169,19,669,2518.0,True,2518.0,True,2637.0,-1,0,0,0.0,13,3341.0,3341.0,704.0,704.0,0.0,2.0,0.0,0.0
174,14,602,260.0,True,260.0,True,2701.0,-1,0,0,0.0,18,3341.0,3341.0,640.0,640.0,0.0,2.0,0.0,0.0
196,30,675,1.0,True,1.0,True,3067.0,1,0,0,0.0,1,3341.0,3342.0,274.0,275.0,0.0,2.0,1.0,1.0
197,11,668,1.0,True,1.0,True,3078.0,1,0,0,0.14,4,3343.0,3344.0,265.0,266.0,0.0,2.0,1.0,1.0
200,31,504,3.0,True,3.0,True,3149.0,1,0,0,0.0,3,3345.0,3348.0,196.0,199.0,0.0,2.0,1.0,1.0
201,13,613,2.0,True,2.0,True,3162.0,1,0,0,0.0,2,3349.0,3351.0,187.0,189.0,0.0,2.0,1.0,1.0
166,8,745,211.0,True,211.0,True,2605.0,-1,0,0,0.0,17,3352.0,3352.0,747.0,747.0,0.0,2.0,0.0,0.0
204,24,675,4.0,True,4.0,True,3224.0,1,0,0,0.0,1,3352.0,3356.0,128.0,132.0,0.0,2.0,1.0,1.0
173,22,669,244.0,True,244.0,True,2687.0,-1,0,0,0.0,16,3357.0,3357.0,670.0,670.0,0.0,2.0,0.0,0.0
194,20,532,33.0,True,33.0,True,3007.0,1,0,0,0.22,4,3357.0,3390.0,350.0,383.0,0.0,2.0,1.0,1.0
175,21,653,43.0,True,43.0,True,2722.0,1,0,0,0.0,18,3391.0,3391.0,669.0,669.0,0.0,2.0,0.0,0.0
205,5,622,36.0,True,36.0,True,3229.0,1,0,0,0.0,3,3391.0,3427.0,162.0,198.0,0.0,2.0,1.0,1.0
181,31,598,3598.0,False,3598.0,False,2818.0,-1,0,0,0.0,7,3428.0,3428.0,610.0,610.0,0.0,2.0,0.0,0.0
203,12,537,12.0,True,12.0,True,3200.0,1,0,0,0.0,2,3428.0,3440.0,228.0,240.0,0.0,2.0,1.0,1.0
189,20,517,3598.0,False,3598.0,False,2923.0,-1,0,0,0.0,7,3441.0,3441.0,518.0,518.0,0.0,2.0,0.0,0.0
202,26,714,11.0,True,11.0,True,3188.0,1,0,0,0.0,1,3441.0,3452.0,253.0,264.0,0.0,2.0,1.0,1.0
